Date,Close/Last,Volume,Open,High,Low
03/27/2019,$134.7714,3091432,$135.9038,$135.9812,$133.9583
03/26/2019,$135.7199,2406340,$135.4392,$136.4942,$134.9456
03/25/2019,$134.7133,2771582,$134.5971,$135.4199,$133.9099
03/22/2019,$134.9746,3877002,$136.4458,$136.9008,$134.4423
03/21/2019,$136.9008,3576952,$134.6358,$137.5589,$134.4229
03/20/2019,$135.1198,3646608,$136.02,$136.1845,$134.5197
03/19/2019,$135.9812,3454919,$136.4362,$137.1547,$135.5089
03/18/2019,$135.7102,3267620,$135.3424,$135.8603,$134.268
03/15/2019,$134.9553,7153180,$134.8972,$135.8264,$134.7617
03/14/2019,$134.3358,2738418,$134.0648,$134.481,$133.6292
03/13/2019,$134.1132,3168333,$133.6195,$134.8536,$133.426
03/12/2019,$133.8422,3954350,$134.0745,$135.2118,$133.4356
03/11/2019,$133.2905,3935904,$131.6644,$133.3098,$131.4805
03/08/2019,$130.7545,3773562,$129.9028,$130.8997,$129.293
03/07/2019,$131.0159,4358264,$132.2258,$132.4968,$130.3135
03/06/2019,$132.5839,2768250,$133.6873,$133.9479,$132.3322
03/05/2019,$133.455,4196775,$133.9293,$134.2874,$133.1404
03/04/2019,$133.9874,3404089,$135.4973,$135.5844,$132.7678
03/01/2019,$134.7326,2979597,$134.8391,$135.5457,$134.1906
02/28/2019,$133.697,3450137,$134.3164,$134.5923,$133.3001
02/27/2019,$134.7036,2530848,$134.781,$135.0908,$133.959
02/26/2019,$135.236,3059551,$135.1876,$135.9812,$134.994
02/25/2019,$134.9843,3193627,$135.507,$135.9619,$134.8488
02/22/2019,$134.781,3111900,$134.2777,$134.9069,$133.9874
02/21/2019,$133.4163,2937236,$133.3969,$133.9099,$132.942
02/20/2019,$133.5712,3801087,$134.3068,$134.7714,$132.8165
02/19/2019,$134.2487,3383978,$133.3872,$134.2487,$132.9517
02/15/2019,$133.6002,3843467,$133.1646,$133.7502,$132.9759
02/14/2019,$132.0999,2789396,$132.7678,$133.1858,$131.8386
02/13/2019,$133.1066,4252066,$132.5258,$133.4937,$132.0322
02/12/2019,$131.6837,3313222,$130.8126,$131.8289,$130.5319
02/11/2019,$129.6898,3095030,$129.9802,$130.8126,$129.6124
02/08/2019,$129.4188,3156272,$128.0928,$129.4188,$127.9476
02/07/2019,$128.9155,4372136,$129.264,$130.1544,$127.8799
02/06/2019,$131.9451,4876834,$130.8804,$132.2645,$130.832
02/05/2019,$131.1998,5396802,$130.9384,$131.4611,$130.59
02/04/2019,$130.8513,3954689,$129.7189,$130.861,$128.7219
02/01/2019,$129.7963,3802091,$130.6384,$130.861,$129.0704
01/31/2019,$130.106,4880772,$130.1351,$130.3925,$129.4479
01/30/2019,$130.0673,4488827,$129.6995,$130.6965,$128.9736
01/29/2019,$130.0189,5034563,$129.9802,$131.069,$129.3124
01/28/2019,$129.9609,5124522,$128.8284,$130.4787,$128.3251
01/25/2019,$129.6705,5707375,$128.6058,$130.1254,$128.1799
01/24/2019,$128.2767,6310355,$128.3735,$128.9304,$127.212
01/23/2019,$128.6251,22051560,$127.1539,$130.6674,$126.1279
01/22/2019,$118.588,9734454,$119.3429,$119.8269,$117.6394
01/18/2019,$119.8462,6004928,$119.3139,$120.7149,$118.7719
01/17/2019,$118.2685,5014762,$116.6909,$118.48,$116.6812
01/16/2019,$117.7168,3789197,$117.6781,$118.0846,$116.9522
01/15/2019,$117.8233,3507503,$117.078,$118.0169,$116.9425
01/14/2019,$116.5263,5217705,$116.6425,$116.7826,$115.9172
01/11/2019,$117.562,3664065,$117.6781,$117.712,$116.3424
01/10/2019,$117.8814,3837848,$116.2263,$117.9491,$116.1004
01/09/2019,$116.8167,3619359,$117.0296,$117.5039,$116.023
01/08/2019,$115.9843,4700622,$115.8197,$116.7005,$115.1616
01/07/2019,$114.3582,3732918,$113.7291,$115.0164,$112.9257
01/04/2019,$113.5548,4430160,$111.2222,$113.7194,$110.7673
01/03/2019,$109.2864,4154119,$110.8544,$111.1931,$109.0734
01/02/2019,$111.5126,4233847,$108.4153,$112.2578,$108.1055
12/31/2018,$110.022,4981706,$109.6929,$110.6802,$108.8122
12/28/2018,$109.4025,5116291,$110.5543,$111.1157,$108.8895
12/27/2018,$110.1284,5839611,$106.4601,$110.1284,$105.9567
12/26/2018,$107.8151,6593685,$104.5339,$107.8151,$102.5401
12/24/2018,$104.1177,3821376,$106.373,$107.4377,$104.05
12/21/2018,$107.3796,10371780,$108.8895,$111.5803,$106.8956
12/20/2018,$109.3928,8393880,$111.9868,$112.7128,$108.1152
12/19/2018,$112.6934,6912152,$113.3903,$116.4102,$112.2482
12/18/2018,$112.9063,6161819,$113.1483,$114.4356,$112.2966
12/17/2018,$112.374,7332780,$115.2487,$115.9359,$111.377
12/14/2018,$116.052,4552052,$115.6649,$117.2232,$115.6068
12/13/2018,$116.8554,3913588,$117.3684,$117.8814,$116.3134
12/12/2018,$117.2716,3560423,$118.5783,$118.9364,$117.1167
12/11/2018,$117.0103,4806171,$119.2945,$119.8366,$116.1488
12/10/2018,$117.2426,6545975,$115.8972,$117.777,$114.7163
12/07/2018,$115.51,6946644,$119.9237,$120.0689,$115.0551
12/06/2018,$119.9333,6917204,$115.8778,$119.9333,$115.4723
12/04/2018,$117.6975,5732774,$120.4947,$120.9109,$117.4361
12/03/2018,$121.2884,5764562,$121.6369,$122.5273,$120.3689
11/30/2018,$120.2818,7250091,$117.7556,$120.6883,$117.5813
11/29/2018,$117.5813,5083509,$118.5105,$119.1695,$117.5039
11/28/2018,$119.0525,5103750,$117.1264,$119.1397,$116.3618
11/27/2018,$116.1779,4902206,$114.5808,$116.1875,$114.5711
11/26/2018,$115.7229,4983724,$114.5711,$116.3908,$114.2711
11/23/2018,$113.429,2334730,$114.3001,$114.5404,$113.158
11/21/2018,$114.7647,5333589,$113.8355,$115.6746,$113.6226
11/20/2018,$113.4387,6232010,$114.6873,$115.6552,$112.9504
11/19/2018,$116.4489,4129149,$117.7265,$118.2589,$115.9262
11/16/2018,$117.6684,4076283,$117.0103,$117.9395,$116.672
11/15/2018,$117.5426,5203470,$115.8197,$117.5426,$115.6746
11/14/2018,$116.3424,4753027,$117.2232,$118.0169,$115.9262
11/13/2018,$116.9619,4058494,$117.3006,$118.3271,$116.052
11/12/2018,$117.0199,5374419,$119.5365,$119.6043,$116.778
11/09/2018,$119.5752,6961728,$119.643,$120.5722,$118.0459
11/08/2018,$119.4204,10392940,$118.7235,$120.4115,$118.6944
11/07/2018,$120.8335,12371100,$119.8172,$121.0464,$118.4041
11/06/2018,$119.1687,9593084,$116.8264,$119.8366,$116.4489
11/05/2018,$116.2069,9127909,$112.374,$116.8941,$112.2772
